,Unnamed: 0,filename,Number translated,step1 present,Text translated,Text present,Presence confirm,Text,Index
253,949,paulfredrick_747,13,Yes,ell or Share My Personal information| 1/3,Yes,Yes,Do not sell or share my personal information,747
254,952,marthastewart_123,2-Feb,Check,"Califo

2/2",Yes,Yes,California residents: do not sell my info,123
255,953,autobytel_804,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,804
256,954,forever21_690,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,690
257,956,com_231,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,231
258,957,mysimon_319,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,319
259,960,bbc_962,1,Yes,AdChoices / Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,962
260,961,mbusa_813,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,813
261,973,com_99,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,99
262,974,publishersweekly_238,1,Yes,Do Not Sell] Wi,Yes,Yes,Do not sell my personal information,238
263,978,saatchiart_104,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,104
264,980,hillspet_198,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,198
265,988,onetravel_566,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,566
266,1000,biglots_375,1,Yes,Customers Only: Do Not Sell My Info| 1/1,Yes,Yes,Do not sell my personal information,375
267,1003,etsy_128,1,Yes,Privacy /Do not sell my personal info| 1/1,Yes,Yes,Do not sell my personal information,128
268,1012,priceline_553,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,553
269,1022,space_381,1,Yes,Do not sell my info Wi,Yes,Yes,Do not sell my personal information,381
270,1023,net_295,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,295
271,1034,tiffany_719,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,719
272,1042,mapmyrun_498,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,498
273,1056,glassdoor_919,1,Yes,Do Not Sell Or Share My Information| 1/1,Yes,Yes,Do not sell my personal information,919
274,1059,yellowpages_269,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,269
275,1060,innerbody_403,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,403
276,1070,grubhub_17,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,17
277,1073,com_179,1,Yes,sHARE MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell or share my personal information,179
278,1074,cheapoair_557,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,557
279,1075,urbanoutfitters_122,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,122
280,1076,josbank_738,1,Yes,sHARE MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell or share my personal information,738
281,1078,volvocars_826,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,826
282,1079,gardeningknowhow_115,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,115
283,1081,us_302,1,Yes,sHARE MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell or share my personal information,302
284,1082,greatclips_850,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,850
285,1085,manta_283,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,283
