,Unnamed: 0,filename,Number translated,step1 present,Text translated,Text present,Presence confirm,Text,Index
253,883,chegg_892,1,Yes,"DO NOTSELL MY INFO| ""1",Yes,Yes,Do not sell my personal information,892
254,886,huffpost_158,1,Yes,sHARE MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell or share my personal information,158
255,890,venus_723,1,Yes,\-DO NOTSELL MY PERSONAL INFO| 1/1,Yes,Yes,Do not sell my personal information,723
256,896,biglots_110,1,Yes,Customers Only: Do Not Sell My Info| 1/1,Yes,Yes,Do not sell my personal information,110
257,901,everydayhealth_74,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,74
258,904,underarmour_758,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,758
259,910,airliners_784,1,Yes,"DO NOTSELL MY DATA ""1",Yes,Yes,Do not sell my personal information,784
260,911,carmax_796,1,Yes,Do Not Sell or Share My Information| 1/1,Yes,Yes,Do not sell or share my personal information,796
261,913,rakuten_299,1,Yes,Information / Personal Data Opt-out] 1/1,Yes,Yes,Do not sell or share my personal information,299
262,918,seamless_19,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,19
263,920,com_481,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,481
264,921,citi_1041,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,1041
265,924,edmunds_791,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,791
266,927,dollardays_334,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,334
267,931,keurig_598,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,598
268,937,myfitnesspal_52,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,52
269,938,edx_942,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,942
270,939,riteaid_80,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,80
271,947,rakuten_316,1,Yes,Information / Personal Data Opt-out] 1/1,Yes,Yes,Do not sell or share my personal information,316
272,948,oakley_771,1,Yes,Do not sell my personal information| 1/1,Yes,Yes,Do not sell my personal information,771
273,949,paulfredrick_747,13,Yes,ell or Share My Personal information| 1/3,Yes,Yes,Do not sell or share my personal information,747
274,952,marthastewart_123,1,Yes,californi nM,Yes,Yes,California residents: do not sell my info,123
275,953,autobytel_804,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,804
276,954,forever21_690,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,690
277,956,com_231,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,231
278,957,mysimon_319,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,319
279,960,bbc_962,1,Yes,AdChoices / Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,962
280,961,mbusa_813,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,813
281,962,com_973,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,973
282,967,com_152,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,152
283,973,com_99,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,99
284,974,publishersweekly_238,1,Yes,Do Not Sell] Wi,Yes,Yes,Do not sell my personal information,238
285,978,saatchiart_104,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,104
286,980,hillspet_198,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,198
287,987,fashionbeans_859,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,859
288,988,onetravel_566,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,566
289,997,treehugger_428,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,428
290,1000,biglots_375,1,Yes,Customers Only: Do Not Sell My Info| 1/1,Yes,Yes,Do not sell my personal information,375
291,1003,etsy_128,1,Yes,Privacy /Do not sell my personal info| 1/1,Yes,Yes,Do not sell my personal information,128
292,1012,priceline_553,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,553
293,1021,doityourself_948,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,948
294,1022,space_381,1,Yes,Do not sell my info Wi,Yes,Yes,Do not sell my personal information,381
295,1023,net_295,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,295
296,1034,tiffany_719,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,719
297,1042,mapmyrun_498,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,498
298,1056,glassdoor_919,1,Yes,Do Not Sell Or Share My Information| 1/1,Yes,Yes,Do not sell my personal information,919
299,1059,yellowpages_269,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,269
300,1060,innerbody_403,1,Yes,Do Not Sell My Info| Wi,Yes,Yes,Do not sell my personal information,403
301,1063,bhg_125,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,125
302,1070,grubhub_17,1,Yes,Do Not Sell My information| Wi,Yes,Yes,Do not sell my personal information,17
303,1073,com_179,1,Yes,sHARE MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell or share my personal information,179
304,1074,cheapoair_557,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,557
305,1076,josbank_738,1,Yes,sHARE MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell or share my personal information,738
306,1078,volvocars_826,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,826
307,1079,gardeningknowhow_115,1,Yes,ellor share my personalinformation| 1/1,Yes,Yes,Do not sell or share my personal information,115
308,1081,us_302,1,Yes,sHARE MY PERSONAL INFORMATION| 1/1,Yes,Yes,Do not sell or share my personal information,302
309,1082,greatclips_850,1,Yes,ell or Share My Personal Information| 1/1,Yes,Yes,Do not sell or share my personal information,850
310,1085,manta_283,1,Yes,Do Not Sell My Personal Information| 1/1,Yes,Yes,Do not sell my personal information,283
