,url,Index,2023-02-23 Selenium,2023-02-17 Selenium,2023-01-14 Selenium,2023-02-08 Selenium
383,https://trustarc.com/,632,Do Not Sell My Personal Information request,Do Not Sell My Personal Information request,Do Not Sell My Personal Information request,Do Not Sell My Personal Information request
384,https://usa.kaspersky.com/,633,,,,
385,https://www.macbooster.net/,634,,,,
386,https://www.eset.com/us/,635,Do not sell or share my personal information,Do not sell or share my personal information,Do not sell or share my personal information,Do not sell or share my personal information
387,https://www.avira.com/,636,Do Not Sell or Share My Personal Data,Do Not Sell or Share My Personal Data,Do Not Sell or Share My Personal Data,Do Not Sell or Share My Personal Data
388,https://www.broadcom.com/products/cybersecurity,637,,,,
389,https://www.opendns.com/,638,,,,
390,https://www.malwarebytes.com/,639,,,,
391,https://www.virustotal.com/gui/home/upload,640,,,,
392,https://www.bitdefender.com/,641,,,,
393,https://www.comodo.com/,642,,,,
394,https://betradar.com/,50,Do Not Sell My Personal Information – CA Residents Only,Do Not Sell My Personal Information – CA Residents Only,Do Not Sell My Personal Information – CA Residents Only,Do Not Sell My Personal Information – CA Residents Only
395,https://www.livestrong.com/,51,,,Do Not Sell My Personal Information,
396,https://www.myfitnesspal.com/,52,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
397,https://www.healthline.com/,53,,,,
398,https://www.weightwatchers.com/us/welcome,54,Do Not Sell My Personal Info,Do Not Sell My Personal Info,Do Not Sell My Personal Info,Do Not Sell My Personal Info
399,https://healthypage.com/,55,,,,
400,https://www.nutrisystem.com/,56,,,,
401,https://www.sparkpeople.com/index.asp,57,,,,
402,https://www.calorieking.com/us/en/,58,,,,
403,https://www.calorieking.com/us/en/,59,,,,
404,https://www.myplate.gov/,60,,,,
405,https://www.healthcare.gov/,61,,,,
406,https://www.healthgrades.com/,62,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
407,https://healthy.kaiserpermanente.org/front-door,63,,,,
408,https://www.questdiagnostics.com/,64,,,,
409,https://www.zocdoc.com/,65,,,,
410,https://www.webmd.com/,66,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
411,https://www.nih.gov/,67,,,,
412,https://www.mayoclinic.org/,68,,,,
413,https://www.medicinenet.com/,69,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
414,https://www.cdc.gov/,70,,,,
415,https://www.medscape.com/,71,Do Not Sell My Personal Information,Do Not Sell My Personal Information,,Do Not Sell My Personal Information
416,https://patient.info/,72,,,,
417,https://curejoy.com/,73,,,,
418,https://www.everydayhealth.com/,74,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
419,https://www.drugs.com/,75,,,,
420,https://www.walgreens.com/,76,,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,
421,https://www.cvs.com/,77,,,,
422,https://www.rxlist.com/,78,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
423,https://www.goodrx.com/,79,,,,
424,https://www.riteaid.com/,80,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
425,https://www.express-scripts.com/,81,,,,
426,https://clinicaltrials.gov/,82,,,,
427,https://www.optumrx.com/public/landing,83,,,,
428,https://www.mims.com/,84,,,,
429,https://www.womenshealthmag.com/,85,,,,
430,https://www.mindbodygreen.com/,86,,,,
431,https://www.everydayhealth.com/,87,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
432,https://www.shape.com/,88,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
433,https://www.mom365.com/,89,,,,
434,https://www.scarymommy.com/,90,,,,
435,https://www.womenshealth.gov/,91,,,,
436,https://empowher.com/,92,,,,
437,https://skinnyms.com/,93,Do not sell or share my personal information.,Do not sell or share my personal information.,Do not sell or share my personal information.,Do not sell or share my personal information.
438,https://youngwomenshealth.org/,94,,,,
439,https://www.etsy.com/,95,,,,
440,https://www.deviantart.com/,96,,,,
441,https://www.redbubble.com/,97,Do not sell my personal information,Do not sell my personal information,Do not sell my personal information,Do not sell my personal information
442,https://www.1stdibs.com/,98,Do Not Sell My Info,Do Not Sell My Info,Do Not Sell My Info,Do Not Sell My Info
443,https://society6.com/,99,Do Not Sell My Personal Information,Do Not Sell My Personal Information,,Do Not Sell My Personal Information
444,https://www.linkedin.com/learning/?trk=lynda_redirect_learning,943,,,,
445,https://www.codecademy.com/,944,,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
446,https://code.org/,945,,,,
447,https://www.udacity.com/,946,Do not sell or share my personal information.,,,
448,https://www.wonderhowto.com/,947,,,,
449,https://www.doityourself.com/,948,Do Not Sell My Personal Information,,,
450,https://www.brainpop.com/,949,,,,
451,https://www.memrise.com/,950,Do Not Sell or Share My Personal Info,,,
452,https://bigthink.com/,951,Do Not Sell or Share My Personal Information,,,
453,https://www.pluralsight.com/,952,California Do Not Sell,,,
454,https://alison.com/,953,,,,
455,https://tympanus.net/codrops/,954,,,,
456,https://www.k12.com/,955,,,,
457,https://www.youtube.com/,956,California Do Not Sell,,,
458,https://www.imdb.com/,957,,,,
459,https://www.cnn.com/,958,,,,
460,https://www.netflix.com/,959,,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
461,https://weather.com/,960,Do Not Sell My Information,,,
462,https://www.twitch.tv/,961,Do Not Sell My Information,,,
463,https://www.bbc.com/,962,Do Not Sell My Information,AdChoices / Do Not Sell My Info,AdChoices / Do Not Sell My Info,AdChoices / Do Not Sell My Info
464,https://soundcloud.com/,963,,,,
465,https://www.etsy.com/,964,Do not sell or share my personal information,,,
466,https://www.azlyrics.com/,965,Do Not Sell or Share My Personal Information,,,
467,https://www.foxnews.com/,966,,,,
468,https://vimeo.com/,967,Do Not Sell or Share My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
469,https://www.deviantart.com/,968,,,,
470,https://open.spotify.com/,969,,,,
471,https://www.dailymotion.com/us,970,,,,
472,https://www.foodnetwork.com/,971,,,,
473,https://www.foxsports.com/,972,,,,
474,https://genius.com/,973,,,,
475,https://www.pandora.com/,974,Do Not Sell My Personal Information,,,
476,https://gfycat.com/,975,Do Not Sell or Share My Personal Information,,,
477,https://www.npr.org/,976,,,,
478,https://www.billboard.com/,977,,,,
479,https://www.allmusic.com/,978,,,,
480,https://www.discogs.com/,979,,,,
481,https://bandcamp.com/,980,,,,
482,https://pitchfork.com/,981,,,,
483,https://www.last.fm/,982,Do Not Sell or Share My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
484,https://www.deezer.com/us/,983,Do Not Sell My Personal Information,,,
485,https://tunein.com/,984,Do Not Sell or Share My Personal Information,,,
486,https://www.lyricsfreak.com/,985,,,,
487,https://www.fandango.com/,986,Do Not Sell My Info,,,
488,https://www.ticketmaster.com/,987,Do Not Sell or Share My Personal Information,,,
489,https://www.eventbrite.com/,988,,,,
490,https://www.amctheatres.com/,989,,,,
491,https://www.stubhub.com/,990,,,,
492,https://www.cinemark.com/,991,,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
493,https://www.songkick.com/,992,,,,
494,https://www.livenation.com/,993,,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
495,https://www.vividseats.com/,994,,Do Not Sell or Share My Information,Do Not Sell or Share My Information,Do Not Sell or Share My Information
496,https://www.skiddle.com/,995,,,,
497,https://ra.co/,996,,,,
498,https://seatgeek.com/,997,,,,
499,https://www.broadway.com/,998,Do Not Sell My PI,,,
500,https://www.cirquedusoleil.com/,999,,,,
501,https://www.goldstar.com/,1000,,,,
502,https://www.ticketcity.com/,1001,,,,
503,https://www.theatermania.com/,1002,,,,
504,https://www.etix.com/ticket/online/?,1003,,,,
505,https://www.seetickets.com/fr/,1004,,,,
506,https://www.shutterstock.com/,1005,,,,
507,https://pixabay.com/,1006,,,,
508,https://www.gettyimages.com/,1007,,,,
509,https://www.123rf.com/,1008,,,,
510,https://www.istockphoto.com/,1009,,,,
511,https://www.dreamstime.com/,1010,,,,
512,https://all-free-download.com/,1011,,,,
513,https://depositphotos.com/,1012,,,,
514,https://500px.com/,1013,,,,
515,https://creativemarket.com/,1014,,,,
516,https://www.forbes.com/?sh=112eecaf2254,1015,,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,
517,https://www.businessinsider.com/,1016,,,,
518,https://www.wsj.com/,1017,,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
519,https://www.bloomberg.com/,1018,,,,
520,https://www.reuters.com/,1019,,,,
521,https://finance.yahoo.com/?guccounter=1,1020,,,,
522,https://www.cnn.com/business,1021,,,,
523,https://www.cnbc.com/,1022,,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
524,https://www.entrepreneur.com/,1023,,,,
525,https://www.ibtimes.com/,1024,,,,
526,https://www.bizjournals.com/,1025,Do not sell or share my personal information.,,,
527,https://seekingalpha.com/,1026,Do not sell or share my personal information.,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
528,https://fortune.com/,1027,,Do Not Sell/Share My Personal Information,Do Not Sell/Share My Personal Information,Do Not Sell/Share My Personal Information
529,https://www.inc.com/,1028,,DO NOT SELL MY DATA,DO NOT SELL MY DATA,DO NOT SELL MY DATA
530,https://www.economist.com/,1029,,Do Not Sell My Personal Information,,
531,https://www.ft.com/,1030,,,,
532,https://www.fastcompany.com/,1031,Do Not Sell My Personal Information,,,
533,https://www.foxbusiness.com/,1032,,,,
534,http://hestreet.com/,1033,,,,
535,https://www.business-standard.com/,1034,Do Not Sell or Share My Personal Information,,,
536,https://www.chase.com/,1035,,,,
537,https://www.wellsfargo.com/,1036,,,,
538,https://www.bankofamerica.com/,1037,Do Not Sell My Personal Information,,,
539,https://www.americanexpress.com/,1038,,,,
540,https://www.capitalone.com/,1039,,,,
541,https://www.hdfcbank.com/,1040,,,,
542,https://www.citi.com/,1041,,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
543,https://www.icicibank.com/,1042,Do Not Sell My Personal Information,,,
544,https://www.enotes.com/,893,,,,
545,https://www.education.com/,894,,,,
546,https://www.mheducation.com/,895,CA Do Not Sell/Share My Personal Information,,,
547,https://www.linkedin.com/learning/?trk=lynda_redirect_learning,896,,,,
548,https://www.fiverr.com/,897,Do Not Sell or Share My Personal Information,,,
549,https://www.behance.net/,898,,Do not sell or share my personal information,Do not sell or share my personal information,Do not sell or share my personal information
550,https://www.behance.net/,899,,Do not sell or share my personal information,Do not sell or share my personal information,Do not sell or share my personal information
551,https://dribbble.com/,900,Do Not Sell or Share My Personal Information,,,
552,https://www.freelancer.com/,901,Do Not Sell or Share My Personal Information,,,
553,https://www.justanswer.com/,902,Do Not Sell My Personal Information,,,
554,https://www.peopleperhour.com/,903,Do Not Sell/Share My Personal Information,,,
555,https://www.dice.com/,904,,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
556,https://www.mturk.com/,905,,,,
557,https://www.toptal.com/,906,,,,
558,https://www.guru.com/,907,,,,
559,https://www.flexjobs.com/,908,,,,
560,https://www.designcrowd.com/,909,Do Not Sell or Share My Personal Information,,,
561,https://www.seoclerks.com/,910,,,,
562,https://www.topcoder.com/,911,,,,
563,https://www.microworkers.com/,912,Do Not Sell Or Share My Personal Information,,,
564,https://www.coroflot.com/,913,,,,
565,https://www.airpair.com/,914,,,,
566,https://weworkremotely.com/,915,,,,
567,https://www.textbroker.com/best-content-writing-service,916,Do Not Sell or Share My Personal Information,,,
568,https://www.linkedin.com/feed/,917,Do Not Sell My Personal Information,,,
569,https://www.indeed.com/,918,,,,
570,https://www.glassdoor.com/index.htm,919,California Customers Only: Do Not Sell My Info,Do Not Sell Or Share My Information,Do Not Sell Or Share My Information,Do Not Sell Or Share My Information
571,https://www.behance.net/,920,,Do not sell or share my personal information,Do not sell or share my personal information,Do not sell or share my personal information
572,https://www.monster.com/,921,,,,
573,https://www.upwork.com/,922,Do Not Sell or Share My Personal Information,,,
574,https://www.freejobalert.com/,923,,,,
575,https://www.snagajob.com/,924,Do Not Sell My Info,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
576,https://www.careerbuilder.com/,925,Do not sell or share my personal information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
577,https://www.salary.com/,926,DO NOT SELL MY INFO,Do Not Sell or Share My Information,Do Not Sell or Share My Information,Do Not Sell or Share My Information
578,https://www.payscale.com/,927,,,,
579,https://angel.co/,928,,,,
580,https://www.freelancer.com/,929,,,,
581,https://us.jobrapido.com/,930,,,,
582,https://www.usajobs.gov/,931,Do Not Sell My Personal Information,,,
583,https://www.ziprecruiter.com/,932,,,,
584,https://www.governmentjobs.com/,933,,Do not sell my personal information,Do not sell my personal information,Do not sell my personal information
585,https://www.livecareer.com/,934,,Do Not Sell or Share My Info,Do Not Sell or Share My Info,Do Not Sell or Share My Info
586,https://www.geeksforgeeks.org/,935,,,,
587,https://stackexchange.com/,936,,,,
588,https://www.instructables.com/,937,,,,
589,https://www.khanacademy.org/,938,,,,
590,https://www.udemy.com/,939,Do Not Sell My Info,,,
591,https://www.howstuffworks.com/,940,Do not sell or share my personal information.,,,
592,https://www.coursera.org/,941,,,,
593,https://www.edx.org/,942,,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
594,https://www.foodnetwork.com/,0,,,,
595,https://www.thekitchn.com/,1,,,,
596,https://www.food.com/,2,Do Not Sell or Share My Personal Information (Personal Data Opt-out),,,
597,https://sallysbakingaddiction.com/,3,,Do not sell or share my personal information.,Do not sell or share my personal information.,Do not sell or share my personal information.
598,https://www.safeway.com/,4,,,,
599,https://www.seriouseats.com/,5,Do not sell my personal information,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
600,https://www.epicurious.com/,6,,,,
601,https://www.eater.com/,7,,Do Not Sell or Share My Personal Info,Do Not Sell or Share My Personal Info,Do Not Sell or Share My Personal Info
602,https://www.thrillist.com/,8,DO NOT SELL MY PERSONAL INFORMATION,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
603,https://www.myrecipes.com/,9,,California Do Not Sell,California Do Not Sell,California Do Not Sell
604,https://cookpad.com/us?via=jp,10,,,,
605,https://www.tasteofhome.com/,11,DO NOT SELL,,Do Not Sell My Personal Information – CA Residents,
606,https://www.delish.com/,12,,,,
607,https://www.marthastewart.com/,13,,California Do Not Sell,California Do Not Sell,California Do Not Sell
608,https://www.mindbodygreen.com/,14,,,,
609,https://www.thepioneerwoman.com/,15,,,,
610,https://www.bonappetit.com/,16,,,,
611,https://www.grubhub.com/,17,,Do Not Sell My Information,Do Not Sell My Information,Do Not Sell My Information
612,https://www.grubhub.com/?utm_source=eat24hours.com&utm_medium=grubhub-owned-delivery-properties&utm_campaign=growth_redirect-eat24-legacy_201811&utm_content=nopromo_,18,,Do Not Sell My Information,Do Not Sell My Information,Do Not Sell My Information
613,https://www.seamless.com/,19,Do Not Sell My Personal Information,Do Not Sell My Information,Do Not Sell My Information,Do Not Sell My Information
614,https://www.delivery.com/,20,,,,
615,https://postmates.com/,21,,Do not sell or share my personal information,Do not sell or share my personal information,Do not sell or share my personal information
616,https://www.doordash.com/,22,,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
617,https://www.orderup.com.au/,23,,,,
618,https://www.trycaviar.com/,24,Do Not Sell,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
619,https://www.beyondmenu.com/,25,Do Not Sell,,,
620,https://www.safeway.com/,26,Do Not Sell My Personal Information,,,
621,https://www.asda.com/,27,,,,
622,https://www.delivery.com/,28,,,,
623,https://www.heb.com/,29,,,,
624,http://lueapron.com/,30,Do not sell my info,,,
625,https://www.berries.com/,31,,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
626,https://www.harryanddavid.com/,32,,,Do Not Sell or Share My Personal Information,
627,https://www.ocado.com/webshop/startWebshop.do,33,,,,
628,https://www.albertsons.com/,34,,,,
629,https://www.dominos.com/,35,,,,
630,https://www.starbucks.com/,36,,,,
631,https://www.papajohns.com/,37,,,,
632,https://www.pizzahut.com/,38,,,,
633,https://www.mcdonalds.com/us/en-us.html,39,Do Not Sell My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
634,https://order.subway.com/en-US,40,,Do Not Sell My Personal Information,Do Not Sell My Personal Information,Do Not Sell My Personal Information
635,https://www.olivegarden.com/home,41,,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information
636,https://www.panerabread.com/en-us/home.html,42,,,,
637,https://www.jimmyjohns.com/,43,Do Not Sell My Information,Do Not Sell My Info,Do Not Sell My Info,Do Not Sell My Info
638,https://www.tacobell.com/,44,Do Not Sell or Share My Personal Information,Do Not Sell or Share My Personal Information,,
639,https://www.nj.bet365.com/?_h=fKLugCH5idsD_yZ-Lq4vdA%3D%3D#/HO/,45,Do Not Sell My Personal Information,,,
640,https://www.flashscore.com/,46,Do Not Sell My Personal Infomation,,,
641,https://www.bet9ja.com/,47,,,,
642,https://www.bet-at-home.com/,48,,,,
